# density,m,p,t,a,sa1,sa2,sa3,sa4,sa5,sa6,sa7
5.117540211988713672e-02,2.330115424523392098e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.720120092509128118e-01,1.223825769010847275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.688621896627024777e-02,1.540813826206622605e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.328727576080966033e-02,4.746007329892548698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.363963396641441506e-01,8.169329606538899835e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.174655712413195441e-01,-8.491409368653715650e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.227341615205512770e-02,3.236573888758615958e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.767832405833006604e-03,3.613104250246313986e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.988098253694164708e-02,4.306251101500390144e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.326601031371259953e-01,2.227568745615568779e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.672130275313691850e-01,8.381085063496460097e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.819717727156585196e-02,1.685481463937922586e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.109190056776412803e-02,1.344700876540456946e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.769124182403451817e-01,-3.732603739793344255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.439575854148177680e-01,2.274824583887675999e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.368146516748869335e-02,3.738668196836437696e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.199795014263045800e-04,3.753969607235394523e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.162800964708238238e-02,2.691682749614952019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.639212274386711687e-01,8.137293210476836958e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.146901680488664477e-02,2.327731604767460660e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.603389127255297364e-01,9.099301365039824674e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.794229890518892256e-01,1.928833317119655055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.154798013674191881e-01,-8.949090094719668043e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.742593454397167285e-01,2.836036002921382693e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.627106522989610782e-01,1.952819055665546422e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.234571455574012155e-01,2.076335864078626969e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.088122723643570322e-01,3.753133890941151574e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.010539544839711534e-01,2.672805114575734775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.182715711392738234e-01,4.524965650291377095e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.750316927520068067e-02,3.123250000721528030e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.394771313390794854e-02,3.739065276000991256e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.404502358425252284e-02,-8.704211704200866262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.654986262453836843e-01,4.542948334945899891e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.261097873504292810e-01,1.050052624980444549e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.041003989704182953e-01,2.714261665812072177e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.953534665263201187e-01,3.456080857085304103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.549715749909392537e-01,-6.709123993753840498e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.566737033041539551e-01,-8.116779544167325444e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.340666012901011062e-02,6.769610706385278953e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.914928095166757882e-01,1.183617907275397174e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.227020838320253326e-01,4.544007509364121900e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.076679296608349157e-01,-3.260606899039807105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.425424110265825384e-01,4.034480523986856415e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.612801254978118770e-02,9.250669456277829661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.850337813510805618e-01,-4.658674922850097183e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.185220898922445532e-02,-7.737538626570016065e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.765943970859499279e-01,-3.453143047631056228e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.507115648142340669e-01,2.311340657520147557e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.721803183529119763e-01,-8.940669971394693549e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.942526207320054432e-03,3.840345530168259858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.283720538406220468e-01,-1.480857323479954635e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.043507359663542022e-01,-5.154516364358439906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.279253507854128280e-01,2.781802604848874205e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.373458773302913549e-01,4.239604551155635725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.209373818602192951e-02,4.421321366962582822e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.546176460525200191e-01,2.593709839006852480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.183523340870232254e-01,1.772507445912042956e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.034881863570133453e-01,3.322079049468512624e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.840264039204092095e-01,-9.548573936551861541e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.712842136804392013e-01,3.213215875741791683e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.817599217742854378e-01,-4.761217939008358102e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.268569430410850019e-01,3.692987771628958305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.742089474971517116e-01,4.214382320241993884e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.520941941573233702e-01,2.512527648847415751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.211649618181428356e-01,3.288128080742616088e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.958093147176320770e-04,1.005502520776548891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.801723533965843282e-02,4.673098964550631562e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.273287674525085955e-01,2.013783982524254557e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.745923055444451810e-02,4.800727711752139637e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.197127277801689482e-01,-8.066684463618063738e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.955087048437362585e-01,3.591430324788854600e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.836776220896451983e-02,4.082123751652918520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.761393920969263172e-01,4.684488442297445321e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.067120968614562626e-02,3.987711292511841865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.475640026575285924e-01,2.276646629668863386e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.502186290313271444e-01,3.314470144282439801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.394091231547555654e-01,3.186418637591902359e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.662900782969142011e-01,2.557541858386346290e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.520265483499339654e-02,8.050105117579589575e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.378378109677796948e-01,2.863613847691629521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.604886087375298809e-01,2.591423922044553407e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.623475110916833941e-02,4.018316908100627582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.983108088300938654e-02,2.706705492086642906e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.284401108870293129e-02,9.402123260792566439e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.490559820726433227e-01,3.246303853534846517e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.894933251934419083e-02,2.090116608870039305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399844186281502090e-02,2.178753260059872743e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.309611208922830006e-02,4.616174380768406360e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.057525162636714922e-01,2.012998073209390781e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.252383918065714585e-02,9.321143603348430728e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.618094907807900773e-01,4.878898223154786162e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.365609435256463056e-01,2.745838549323087463e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.550376039028196207e-01,1.697094588435821561e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.145915041528552947e-01,4.345339069541686028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.615899245200336676e-01,4.675766015850534307e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.468721462568628566e-01,2.136123588233332093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.113809589787424947e-02,2.067138640632947000e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.553990844440084729e-02,4.420721651244400308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.671778508405821650e-02,2.910084069153766606e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.541633621601216531e-01,1.816937922068644629e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.970039483319960705e-01,2.710478827216794562e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.210482747288810668e-01,3.462655157351761659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.261514376916301305e-02,-6.157433126201854873e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.155098227643070352e-01,1.106166592127658665e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.175940852023000138e-01,-2.656323525004224140e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.027449249240368401e-01,5.335216238467022087e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.120341637745137620e-01,4.559678424471370617e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.606161145638643317e-01,3.431862941585706039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.510588731940271767e-02,1.673762351811083904e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.184179291882831220e-01,7.147273316245777997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.464906897928967666e-01,-2.200669711804087436e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.810193289505548253e-01,4.065937768870193647e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.110259077243742953e-01,5.705573225665969139e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.429780392913753140e-03,-8.829558871251547147e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.045584517805504099e-02,2.761248817304289283e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.219502439211096023e-02,-8.543294055142297561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.733504005755784672e-01,2.125413041821881677e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.065173651043165859e-01,-3.580116884504576380e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.556496816426317764e-02,4.546323991012696242e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.610381368488110310e-01,3.086211043947761912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.449636102741252208e-01,4.190360083486226461e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.609879312179577804e-01,4.585126164671670113e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.394890793335857859e-01,-6.304294706962249029e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.116288461400822607e-01,5.734917491449159632e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.913275949053596992e-01,4.455029120840147128e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.019965894108692428e-01,-6.621317986076707962e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.914944155542972037e-01,2.462876014320013740e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.847126576404488629e-02,-4.985963367193365497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.979210626711065402e-01,2.875645165766570477e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.060701291560044224e-01,-1.117866908348259802e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.857968294939690068e-01,1.371281005620969551e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.199479243775136705e-01,3.654056882130604089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.044152714430262030e-02,-9.304439307851533614e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.631483944164110023e-02,2.131615199576673836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.568690059842817952e-02,1.858534665254948925e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.565601052709831631e-01,7.306871261367722803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.451799636910545477e-02,7.701770972809007798e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.316168406073560670e-01,1.031822307102520098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.361602191903183545e-03,1.284709119600635219e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.344222980350907148e-01,4.554173133859618083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.755707361528149324e-01,3.738898043243460423e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.142503929272180585e-03,3.088045875750130564e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.276322779816194464e-01,2.168686388930004261e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.577380421010968536e-01,3.685031387635281930e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.637268465446185095e-02,2.876061623930737943e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.196991070093745058e-01,3.564182917093662306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.281143618329324441e-01,-8.299542882249982823e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.953946868595412001e-01,4.367594744642142035e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.246389510834768455e-01,2.940466198500065742e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.846250967625592265e-01,4.556323143996715563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.901064366642038372e-01,-6.227575039764455395e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.536514445529491013e-02,4.550437270533500556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.812700703024042959e-02,-5.381968833425841703e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.258466708942330259e-02,6.091849692990866649e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.499043589155907630e-01,6.097695442222766937e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.037814522304440379e-01,-1.311759702353157420e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.779846895773046223e-02,2.022857312146062181e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.612123152501345080e-02,-5.968433712159631338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.723624792245804338e-02,4.782099089201246045e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.281066453756401491e-01,2.325506522010919175e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.444710530150570271e-01,2.632448451330200445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.217320680086724893e-01,4.460983288101253441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.279451382990925978e-02,1.639983440647059532e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.851643984310625157e-01,1.223477574500342890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.596195340973849186e-02,3.717020885157581445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.959629464400032051e-02,-3.546659233225393781e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.089444100646630997e-01,1.052943210064263002e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.424313160721009441e-01,-8.720601135883673805e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.596204327535323042e-01,2.454686853361192911e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.066730842090985787e-02,-2.351461972049938287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.531724530590158118e-01,1.224520485178252349e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.807271754052214741e-01,3.056252603132362244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.893256652906460724e-01,3.571759510356067313e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.489550059427346196e-01,4.019888767108146244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.955216046648482808e-01,2.964545835304592813e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.068307295494929088e-02,2.275933393445674635e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.347456490038274501e-01,4.697256809229506391e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.008937028254323409e-01,1.762137385027164049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.486895744725269419e-01,2.821598859086313360e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.151389107760271480e-01,1.787985717307710998e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.703804754690761425e-01,9.766301813793218378e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.760294684145305322e-01,-6.857895783715459159e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.375741405278139817e-01,-2.364781617110243983e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.289438828223125055e-01,6.972143087519783178e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.459588545976776452e-01,1.709578411511959162e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.194493429797268025e-02,1.221134989036004315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.068013798318571794e-01,-2.318344222423253387e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.152412538082859594e-02,2.217320400565635785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.612263641019940463e-02,-3.657412360422108988e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.302367492300005036e-02,2.607238148716243265e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
